id,name,description,meal_category,meal_parent_category
417575,Pizza Bollywood,"mit Pfirsich, Hähnchen, Currysauce und Zwiebeln",Pizza Bollywood,Pizza
746183,Pizza Hawaii,mit Schinken und Ananas,Pizza Hawaii,Pizza
308071,Pizza Gorgonzola,mit Gorgonzola,Pizza Gorgonzola,Pizza
243054,Pizza Champignon,,Pizza Funghi,Pizza
496717,Tagliatelle Gorgonzola,"Sahne, Speck, frische Pilze, Gorgonzola und Käse",Tagliatelle Gorgonzola,Pasta
373474,Spaghetti alla Salmone,"mit Lachs, frischen Champignons, Basilikum und Tomaten-Sahnesauce",Spaghetti Salmone,Pasta
303553,Pizza Primavera,"mit Schinken, Broccoli, frischen Tomaten und Zwiebeln",Pizza Primavera,Pizza
64172,Pizza Milano,"mit Thunfisch, Sardellen, Peperoni und Oliven",Pizza Milano,Pizza
700132,Pizza Hawaii,"mit Schinken, Ananas und Käse",Pizza Hawaii,Pizza
511123,Classic Pizza Texas Beef,"mit Hackfleisch, Peperoni und Zwiebeln",Pizza Texas,Pizza
427002,Pizza New York,"mit gebratenen Riderfiletstreifen, grünem Spargel und frischen Tomaten, dazu Sauce Hollandaise und grob gestossener Pfeffer, mit Gouda überbacken",Pizza New York,Pizza
252888,Pizza Spaghetti Bolognese,,Pizza Spaghetti,Pizza
308930,Cannelloni al Forno,"gefüllte Teigrolle mit Hackfleischsauce, Sahnesauce, Spinat und Käse überbacken",Cannelloni al Forno,Pasta
238333,Pizza Grandiosa,"mit Thunfisch, Zwiebeln, Schinken und Paprika",Pizza Grandiosa,Pizza
316320,Pizza Margherita,"mit Tomatensauce, Käse und Oregano",Pizza Margherita,Pizza
137140,Tagliatelle Quattro Formaggi,mit vier Käsesorten,Tagliatelle Quattro Formaggi,Pasta
611095,Gnocchi Gorgonzola,"mit Gorgonzolakäse, Petersilie und Sahnesauce",Gnocchi Gorgonzola,Pasta
129140,Pizza Paesana,mit scharfer italienischen Wurst,Pizza Paesana,Pizza
730098,Pasta Aglio e Olio,"mit Knoblauch, Oliven und Peperoni",Pasta Aglio e Olio,Pasta
726586,Pizza Margherita,"mit Tomaten, Käse und Oregano",Pizza Margherita,Pizza
259482,Pizza Bolognese,mit Spaghetti,Pizza Bolognese,Pizza
90135,Pizza Etna,"mit Hähnchenfleisch, Spargel, Champignons und Sauce Hollandaise",Pizza Etna,Pizza
102356,Pizza Salami,mit Plockwurst,Pizza Salami,Pizza
31435,Spaghetti Vegetarisch,mit Tomatensauce und Broccoli,Spaghetti Vegetaria,Pasta
282568,Pasta Bolognese,mit Hackfleischsauce,Spaghetti Bolognese,Pasta
516158,Pizza Gorgonzola,mit Spinat und Knoblauch,Pizza Gorgonzola,Pizza
421219,Pizza Rustica,"mit Tomatensauce, Käse, Salami, Schinken und Pilzen",Pizza Rustika,Pizza
588628,Pizza Firenze,"mit Schinken, Thunfisch, Hackfleisch und Zwiebeln",Pizza Firenze,Pizza
285734,Indische Pizza,"mit Hähnchenfleisch und indischen Gewürzen, auf Wunsch scharf",Pizza Indisch,Pizza
557643,Tortellini alla Panna,mit Schinken und Sahnesauce,Tortellini alla Panna,Pasta
18726,Tagliatelle Al Salmone,mit Lachs in Tomaten-Sahnesauce,Tagliatelle Salmone,Pasta
740975,Pizza Calabria,"mit Thunfisch, Schinken und Zwiebeln (scharf)",Pizza Calabria,Pizza
21177,Pizza Calzone,"Pizzatasche mit Tomaten, Käse, Salami, Schinken, Peperoniwurst und frischen Champignons",Pizza Calzone,Pizza
648719,Pizza Frutti di Mare,mit Meeresfrüchten und Knoblauch,Pizza Frutti di Mare,Pizza
728892,Pizza Hawaii,"mit würziger Pizzasauce, echtem Hinterschinken, süßer Ananas & Gouda",Pizza Hawaii,Pizza
478704,Tagliatelle al Forno,"mit Schinken,  frischen Champignons in Tomaten-Sahnesauce und Käse überbacken",Tagliatelle al Forno,Pasta
636503,Pizza Gamberetti,mit Krabben und Knoblauch,Pizza Gamberetti,Pizza
439753,Pizza Palermo,"mit Hähnchenbrustfilet, Salami, Zwiebeln und Currysauce",Palermo,Pizza
330413,Pizza Bianca Neve,"mit Schinken, frischen Tomaten, Mozzarella und Käse",Pizza Bianca,Pizza
57906,Pizza Salami Supreme Ø 25 cm,mit extra viel herzhafter Salami,Pizza Salami,Pizza
91917,Pizza Hähnchen,mit Hähnchen und Spinat,Pizza Hähnchen,Pizza
409774,Pizza Sucuk,,Pizza Sucuk,Pizza
309403,Rigatoni Spezial,"mit Vorderschinken, Erbsen, Sahne und Hackfleisch",Rigatoni Speziale,Pasta
406427,Pizza Prosciutto,mit Schinken,Pizza Prosciutto,Pizza
157983,Pizza Speciale,"mit Schinken, Paprika, Peperoni und Mais",Pizza Spezial,Pizza
213342,Tortellini Funghi,"mit Schinken, frischen Champignons, Sahnesauce und Käse überbacken",Tortellini Funghi,Pasta
658445,Pizza Capricciosa,"mit Vorderschinken, Oliven, Champignons und Peperoni",Pizza Capricciosa,Pizza
109056,Pizza Bolognese,mit Hackfleischsauce,Pizza Bolognese,Pizza
143297,Calzone,"mit Formfleischvorderschinken, Salami, Champignons und Tabasco",Pizza Calzone,Pizza
453012,Pizza Spaghetti,mit Bolognesesauce und Spaghetti,Pizza Spaghetti,Pizza
667047,Pizza Salami,"mit Tomaten, Käse und Salami",Pizza Salami,Pizza
257163,Tortellini a la Panna,mit Schinken und Sahnesauce,Tortellini alla Panna,Pasta
711353,Tagliatelle Scampi,mit Garnelen und Sugo Aurora,Tagliatelle Scampi,Pasta
237745,Tortellini alla Panna,mit Schinken in Sahnesauce,Tortellini alla Panna,Pasta
282410,Pizza Spaghetti,mit Fleischsauce und Spaghetti,Pizza Spaghetti,Pizza
224430,Pizza Gamberetti,mit Krabben und Knoblauch,Pizza Gamberetti,Pizza
379477,Pizza Italia,mit Mozzarella und Schinken,Pizza Italia,Pizza
153361,Pasta Bolognesesauce,mit Hackfleischsauce und Parmesan,Spaghetti Bolognese,Pasta
63169,Rigatoni al Gorgonzola,mit Gorgonzola und Sahnesauce,Rigatoni Gorgonzola,Pasta
343819,Pizza Florenz,mit Spinat,Pizza Florenz,Pizza
478882,Pizza Italia,"mit Salami, Tomaten, Mozzarella und frisches Basilikum",Pizza Italia,Pizza
73934,Pizza Vegetaria,"mit Paprika, Zwiebeln, Champignons und Mais",Pizza Vegetaria,Pizza
100157,Spaghetti Napoli,mit Tomatensauce und Basilikum,Spaghetti Napoli,Pasta
236826,Spaghetti Bolognese Rotwein,mit Hackfleisch-Rotweinsauce,Spaghetti Bolognese,Pasta
726323,Pizza Salami,mit Salami,Pizza Salami,Pizza
730275,Pizza Mexicana,"mit Tomaten, Zwiebeln, Mais und Jalapenos",Pizza Mexicana,Pizza
575929,Pizza Quattro Formaggi,"mit Mozzarella, Gorgonzola, Parmesan und Gauda",Pizza Quattro Formaggi,Pizza
467092,Pasta Bolognese,mit Fleischsauce,Pasta Bolognese,Pasta
506676,Pizza Diavolo,"mit Salami, Paprika und milden Peper, sehr scharf",Pizza Diavolo,Pizza
511723,Pizza Salami Lovers,"mit doppelt Salami, doppelt Käse und Käse im Rand",Pizza Salami,Pizza
70870,Canneloni Spinat,,Cannelloni,Pasta
383041,Pizza Casa,"mit Thunfisch, getrockneten Tomaten, scharfem Chili und Knoblauch",Pizza Casa,Pizza
583873,Pizza Spinaci,"mit Tomatensauce, Käse und Spinat",Pizza Spinaci,Pizza
332154,Pizza Tonno,mit Thunfisch und Zwiebeln,Pizza Tonno,Pizza
434998,Tortellini Carbonara,"mit Schinken, Ei und Sahnesauce",Tortellini Carbonara,Pasta
606324,Pizza Salami,"mit Tomaten, Käse, Salami und Oregano",Pizza Salami,Pizza
4017,Pizza Broccoli,mit Broccoli,Pizza Broccoli,Pizza
527420,Pizza Shrimps,mit Knoblauch,Pizza Shrimps,Pizza
290282,Pasta Bolognese,mit Hackfleisch gemischt,Spaghetti Bolognese,Pasta
678934,Maccheroni Al Forno,"mit Formfleischvorderschinken, Fleischsauce und mit Käse überbacken",Maccheroni al Forno,Pasta
683520,Pizza California,"mit schmackhafter Barbecuesauce, Rinderhackfleisch und Zwiebeln",Pizza California,Pizza
491269,Pizza Toscana,"mit Schinken, Champignons, Artischocken und Oliven",Pizza Toscana,Pizza
274699,Spaghetti Gorgon,mit Gorgonzola-Sahnesauce,Spaghetti Gorgonzola,Pasta
361240,Pizzabrot mit Knoblauchöl,,Pizzabrötchen,Pizza
547807,Pizza Boston,"mit Bacon, gekochtem Ei und Sauce Hollandaise",Pizza Boston,Pizza
568705,Pizza Peppone,"mit Schinken, Thunfisch, Krabben und Knoblauch",PIzza Peppone,Pizza
121249,Pizza Rossini Thunfisch,"mit Mixsalat, Mais, Zwiebeln, frischen Tomaten, Thunfisch, Petersilie und Joghurtsauce",Pizza Tonno,Pizza
510848,Pizza Prosciutto,"mit Tomaten, Schinken und Käse",Pizza Prosciutto,Pizza
270907,Pizza Vegetaria,"mit Artischocken, Champignons, Paprika und Zwiebeln",Pizza Vegetaria,Pizza
244805,Pizza Gyros,"mit Gyros, Peperoni und Zwiebeln NEU",Pizza Gyros,Pizza
630888,Rigatoni Gamberetti,"mit Pfifferligen, Krabben, Sahne und Käse überbacken",Rigatoni Gamberetti,Pasta
416940,Spaghetti Carbonara,"mit Sahne, Schinken und Ei",Spaghetti Carbonara,Pasta
565825,Pizza Bomba,"mit Schinken, Champignons, Salami, Zwiebel, Artischocken und Paprika",Pizza Bomba,Pizza
548691,Pizza Italia,"mit Tomatensauce, Käse, Pilzen, Salami, Formfleischschinken, Paprika, gekochten Eiern, Peperoni und Oliven",Pizza Italia,Pizza
81299,Penne alla Zingara,"mit Tomatensauce, frischer Paprika, Zwiebeln, Peperoni und Knoblauch, scharf",Penne Zingara,Pasta
517035,Pizza Scampi,mit Scampi und Knoblauch,Pizza Scampi,Pizza
549859,Pizza Prosciutto,"mit Vorderschinken, Schafskäse, Peperoni, Zwiebeln, Oliven",Pizza Prosciutto,Pizza
590737,Pizza Istanbul,"mit Tomaten, Käse, türkische Knoblauchwurst (Sucuk), frische Champignons und frischen Zwiebeln",Pizza Istanbul,Pizza
23333,Pizza Schafskäse,"mit Schinken, Schafskäse und Zwiebeln",Pizza Schafskäse,Pizza
302001,Pizza Margherita,mit Tomaten und Käse,Pizza Margherita,Pizza
297545,Spaghetti Bolognese,mit Hackfleischsauce,Spaghetti Bolognese,Pasta
324795,Pizza Zingara,"mit Champignons, Zwiebeln, Thunfisch und Peperoni (scharf)",Pizza Zingara,Pizza
50675,Pizza Prosciutto,mit Truthanschinken,Pizza Prosciutto,Pizza
321219,Gnocchi  a la Chef,"mit Hackfleisch, Rahm-Tomatensauce, Schinken, Erbsen, Käse und überbacken",Gnocchi alla Chef,Pasta
727902,Pizza Mista,"Margherita mit Salami³ ? ? ? ?, Hinterschinken³ ? ? ?, frischen Champignons und Peperoni",Pizza Mista,Pizza
334490,Pasta Panna,mit Schinken und Sahnesauce,Pasta Panna,Pasta
64160,Pasta Gorgonzola,"mit Gorgonzola, Vorderschinken, Spinat und Sahnesauce",Gnocchi Gorgonzola,Pasta
99260,Maccheroni Tonno,"mit Thunfisch, Paprika, Zwiebeln, Sahnesauce und Käse überbacken",Maccheroni Tonno,Pasta
297092,Pizzabrötchen gefüllt mit Thunfisch,,Pizzabrötchen,Pizza
101771,Pasta Napoli,mit Tomatensoße und Petersilie,Spaghetti Napoli,Pasta
329506,Pizza Firenze,"mit Mozzarella, Cherry Tomaten, Rucola, Parmesankäse und Oliven",Pizza Firenze,Pizza
354891,Pizza New York,"mit gebratener Pute, Brokkoli und Sauce Hollandaise",Pizza New York,Pizza
221298,Pasta Bolognese,,Spaghetti Bolognese,Pasta
416361,Pizza Salami-Zwiebel-Hackfleisch,,Pizza Salami Hackfleisch,Pizza
70422,Rigatoni Bolognese,mit Bolognesesauce,Rigatoni Bolognese,Pasta
698201,Pizza Hot Dog,"mit Hot Dog Scheiben, dänischen Gurken, Röstzwiebeln, Remoulade und Ketchup",Pizza Hot Dog,Pizza
628507,Pizza Diavolo,"mit Salami, milder Peperoni und Zwiebeln",Pizza Diavolo,Pizza
259537,Pizzabrötchen Salami & Käse,6 Stück mit Salami und 6 Stück mit Käse,Pizzabrötchen mit Salami,Pizza
104410,Rigatoni mit Hähnchenfilet,"Champignons, Zwiebeln und Tomatensauce überbacken",Rigatoni Pollo,Pasta
42821,Pizza Montana,"mit Schinken, Salami, Zwiebeln und Peperoni",Pizza Montana,Pizza
729801,Pizza Caprese,"mit Mozzarella, Tomatenscheiben und Basilikum-Dip",Pizza Caprese,Pizza
112964,Pizza Frutti di Mare,mit Meeresfrüchten und Knoblauch,Pizza Frutti di Mare,Pizza
468648,Spaghetti Carbonara,"mit Schinken, Ei und Sahnesauce",Spaghetti Carbonara,Pasta
299372,Pizza Spezial,"mit Scampi, Thunfisch, Spinat und Knoblauch",Pizza Spezial,Pizza
188002,Pizza Peperoni,mit Peperoniwurst,Pizza Peperoni,Pizza
630922,Pizza Prosciutto,mit Kochschinken,Pizza Prosciutto,Pizza
63533,Pizza Verdura,"mit gemischtem Gemüse, Tomatensauce und Käse",Pizza Verdura,Pizza
535163,Pizza Milano,mit Salami und frischen Champignons,Pizza Milano,Pizza
509421,Calzone,"gefüllt mit Peperoni, Schinken, Champignons, Hackfleisch und Salami",Pizza Calzone,Pizza
261002,Gnocchi mit Tomatensauce,"Champignons, Schinken, Käse und Sahne",Gnocchi al Pomodoro,Pasta
609652,Pizza Bolognese,"mit Salami, Schinken und Bolognese",Pizza Bolognese,Pizza
720797,Tagliatelle Tonno,"mit Thunfisch, Tomaten und Sauce",Tagliatelle Tonno,Pasta
540573,Pizza Calzone,"mit Plockwurst, Champignons und Schinken",Pizza Calzone,Pizza
145048,Pizza Funghi,mit Champignons,Pizza Funghi,Pizza
321416,Combinazione,"Lasagne, Tortellini und Rigatoni überbacken",Combinazione,Pasta
618955,Pizza Spinaci,mit Spinat und Knoblauch,Pizza Spinaci,Pizza
523762,Pizza Mozzarella,"mit Mozzarella, frischen Tomaten und Basilikum",Pizza Mozzarella,Pizza
739927,Pizza Thunfisch,mit Thunfisch und Zwiebeln,Pizza Thunfisch,Pizza
49788,Spaghetti al Tonno,"mit Thunfisch, Kapern und Tomatensauce",Spaghetti Tonno,Pasta
433472,Maccheroni Gorgonzola,mit Gorgonzola und Sahnesauce,Maccheroni Gorgonzola,Pasta
19839,Angebot - Pizza New York mittel 32cm,"mit herzhaftem Käse, gegrilltem Hähnchenbrustfilet, Zwiebeln und milden Peperoni",Pizza New York,Pizza
258435,Pizza Marinara,"mit Tomatensauce, Mozzarella und Meeresfrüchten",Pizza Marinara,Pizza
695959,Pizzabrötchen mit Thunfisch,und Zwiebeln,Pizzabrötchen mit Thunfisch,Pizza
628313,Pizza mit Allem,ohne Meeresfrüchte,Pizza mit Allem,Pizza
432040,Pizza Inferno,"mit Tomatensauce, Käse, Olivenöl und Peperoni",Pizza Inferno,Pizza
733702,Pasta alla Panna,mit Ftr-Schinken & Sahnesauce,Pasta alla Panna,Pasta
572233,Tagliatelle Salmone,"mit Lachs, Sahne und Tomatensauce",Tagliatelle Salmone,Pasta
176619,Pasta Matriciana,"mit Tomatensauce, Zwiebeln und Schinken",Pasta Matriciana,Pasta
267519,Gefüllte Pizzabrötchen mit Thunfisch,,Pizzabrötchen,Pizza
41078,Pizza Parma,mit Parmaschinken,Pizza Parma,Pizza
605967,Pizza Mexikana,"mit Bolognese, Salami, Mais und Mozzarella",Pizza Mexikana,Pizza
270554,Pasta Quattro Formaggi,mit 4 verschiedenen Käsesorten,Pasta Quattro Formaggi,Pasta
13394,Pizza Capricciosa,"mit Vorderschinken, Champignons, Artischocken, schwarzen Oliven und milden Peperoni",Pizza Capricciosa,Pizza
264803,Pizza Salami,mit Salami,Pizza Salami,Pizza
558278,Pizza Parma,"mit Parmaschinken, Parmesankäse und frischem Rucola",Pizza Parma,Pizza
370939,Spaghetti Tomatensauce,,Spaghetti al Pomodoro,Pasta
746510,Pizza Prosciutto und Gorgonzola,mit Vorderschinken,Pizza Prosciutto,Pizza
637837,Pizza Diavolo,"mit Salami, Paprika, Oliven und Tabasco",Pizza Diavolo,Pizza
686790,Pizza Gorgonzola,,Pizza Gorgonzola,Pizza
243993,"Pizza mit Schinken, Ananas",Tomatensauce und Käse,Pizza Prosciutto,Pizza
349940,Maccheroni Carbonara,"mit Schinken, Sahne, Ei und Parmesan",Maccheroni Carbonara,Pasta
149529,Pasta alla Panna,mit Formfleischschinken und Sahnesauce,Pasta alla Panna,Pasta
372601,Spaghetti Carbonara,"mit Sahnesauce, Speck und Ei",Spaghetti Carbonara,Pasta
227708,Spaghetti Pesto,mit Basilikumsauce,Spaghetti al Pesto,Pasta
620432,Pizza Hawaii,mit Vorderschinken und Ananas,Pizza Hawaii,Pizza
305152,Penne a Quattro Formaggi,mit 4 Käsesorten,Penne Quattro Formaggi,Pasta
682438,Pizza Chef,"mit Salami, Schinken, Thunfisch, Champignons, Paprika und Artischocken",Pizza Chef,Pizza
289304,Pizza Palermo Spinaci,"mit Spinat, Spiegelei, Schinken, Knoblauch und Zwiebeln",Palermo,Pizza
352962,Gefüllte Pizzabrötchen mit Thunfisch und Käse,,Pizzabrötchen,Pizza
208007,Pizza Margherita,mit Tomatensauce und Gouda-Käse,Pizza Margherita,Pizza
439428,Pizza Vital Chicken,"mit Hähnchenfleisch, Zwiebeln, Grana Padano Käse, Salat und Dressing",Pizza Chicken,Pizza
356329,Pizza Calzone Bella Vista,"mit frische Tomatenscheiben, Mozzarella und frischem Basilikum",Pizza Calzone,Pizza
250865,Pizza Diavolo,"mit Salami und Paprika, scharf",Pizza Diavolo,Pizza
266342,Pizza mit Salami und Käse 20cm,mit einer Capri Sonne und einer kleinen Überraschung,Pizza Salami,Pizza
64119,Pizza Hawaii,mit Ananas und Schinken,Pizza Hawaii,Pizza
189316,Penne all´Arrabiata,"mit Knoblauch, Basilikum und Tomatensauce, sehr scharf",Penne Arrabiata,Pasta
507491,Pizza Broccoli,,Pizza Broccoli,Pizza
216238,Spaghetti all'Aglio e Olio,"mit Knoblauch, Olivenöl, scharfen Peperoni und Tomatenstücken",Spaghetti Aglio e Olio,Pasta
718336,Pizza Siciliana,mit Sardellen und Oliven,Pizza Siciliana,Pizza
730430,Spaghetti Marinara,"mit Tomatensauce, Knoblauch und Meeresfrüchten",Spaghetti Marinara,Pasta
265410,Mexikanische Pizza,"mit Bohnen, Mais, Paprika, Speck, Zwiebeln und Käse",Mexikanische Pizza,Pizza
323420,Rigatoni Quattro Formaggi,mit vier Käsesorten in Sahnesauce,Rigatoni Quattro Formaggi,Pasta
202855,Pizza Chef,"mit Hackfleischsauce, Käse, Champignons und Zwiebeln",Pizza Chef,Pizza
158775,Pizza Mozzarella,"mit Tomatensauce, Käse, Mozzarella, Basilikum und Oliven",Pizza Mozzarella,Pizza
46802,Pizza Quattro Stagioni,"mit Schinken, Champignons, Ananas und Thunfisch",Pizza Quattro Stagioni,Pizza
509087,Pizza Rustika,"mit Speck, Zwiebeln, Pilze, Salami und Peperoniwurst",Pizza Rustika,Pizza
344066,Pizza Popeye,"mit Spinat, Lachs und Sauce Hollandaise und Käse",Pizza Popeye,Pizza
343386,American Pizza Salami Prosciutto Lovers,"mit Salami, Schinken und Käserand",Pizza Salami Schinken,Pizza
336321,Pizza Mamma Mia,"mit Schinken, Pilzen und Spargel",Pizza Mamma Mia,Pizza
556435,Penne Milano,"Röhrennudeln mit Broccoli, Schinken und Tomaten-Sahnesauce",Penne Milano,Pasta
685249,Pizza Gamberetti,"mit Tomatensauce, Krabben, Knoblauch und Käse",Pizza Gamberetti,Pizza
527586,Pizza Margherita,"mit würziger Tomatensauce, Käse und italienischen Kräuter",Pizza Margherita,Pizza
212270,Pizza Regina,mit Vorderschinken und Champignons,Pizza Regina,Pizza
219192,Pizza Europa,mit Schinken und Champignons,Pizza Europa,Pizza
493476,Tagliatelle Carbonara,"mit Ei, Schinken und Sahne",Tagliatelle Carbonara,Pasta
469137,Pizza Mista,"mit Salami, Schinken und Champignons",Pizza Mista,Pizza
741588,Pizza Mozzarella,"mit Mozzarella, Basilikum, Tomate und frischem Knoblauch",Pizza Mozzarella,Pizza
235719,Pizza Vier Käse,"mit Gorgonzola, Gouda, Mozzarella und Schafskäse",Pizza Quattro Formaggi,Pizza
547028,Spaghetti Marinara,"Spaghetti mit Tomaten, Meeresfrüchten und Knoblauch",Spaghetti Marinara,Pasta
546411,Rigatoni alla Chef,"mit Hackfleischsauce, Sahne, Erbsen, Schinken und gekochten Eiern (überbacken)",Rigatoni alla Chef,Pasta
72960,Tortellini alla Panna,"mit Schinken, Sahnesauce",Tortellini alla Panna,Pasta
256864,Pizza Spinat,"mit Tomatensauce, Käse, Schinken, Spinat, Frischkäse und Kirschtomaten",Pizza Spinaci,Pizza
634246,Pizza Margherita,,Pizza Margherita,Pizza
395184,Pizzabrötchen mit Salami und Formfleisch-Vorderschinken,,Pizzabrötchen mit Schinken,Pizza
688139,Maccaroni Schinken-Sahne,,Maccheroni alla Panna,Pasta
347107,Pizza Italia,"mit Salami, Tomaten, Mozzarella, hausgemachtem Basilikum und Goudakäse",Pizza Italia,Pizza
474206,Gnocchi al Pesto,"mit Basilikum, Olivenöl, Parmesan, Knoblauch und Sahnesauce",Gnocchi al Pesto,Pasta
376669,Pizza mit Rinderschinken und Pilzen,,Pizza Schinken Champignons,Pizza
559648,Pasta Alla Chef,"mit Schinken, Champignons, Erbsen und Tomatensahnesauce",Pasta alla Chef,Pasta
373101,Pizza Bollywood,"mit Hackfleisch, Broccoli, Paprika, Knoblauch, Ingwer und Zwiebeln",Pizza Bollywood,Pizza
465259,Pasta Primavera,"mit Tomaten, Rucola, Mozzarella und Knoblauch",Pasta Primavera,Pasta
683435,Pizza Hawaii,mit Schinekn und Ananas,Pizza Hawaii,Pizza
475953,Pizza Spezial,"mit Zwiebeln, Knoblauch, Shrimps und Thunfisch",Pizza Spezial,Pizza
274010,Pizza Salvatore,"mit Salami, Schinken, frischen Champignons und Spargel",Pizza Salvatore,Pizza
275641,Rigatoni Gorgonzola,mit Gorgonzolasahnesauce,Rigatoni Gorgonzola,Pasta
199325,Pasta Carbonara,"mit Schinken, Ei, Sahnesauce und Parmesan",Spaghetti Carbonara,Pasta
66074,Pizza Mozzarella,"mit frischen Tomaten, Knoblauch und Oliven",Pizza Mozzarella,Pizza
260990,Pizza Mafia,"mit Formfleischschinken, Salami, Zwiebeln, Champignons, Knoblauch und Peperoni (scharf)",Pizza Mafia,Pizza
316432,Spaghetti Gamberoni,mit Scampis in Tomaten- und Sahnesauce,Spaghetti Gamberetti,Pasta
12526,Pizza Capricciosa,mit Schinken & Champignons,Pizza Capricciosa,Pizza
220877,Pizza Vesuvio,mit Paprika und Zwiebeln,Pizza Vesuvio,Pizza
174592,Pizza Gyros,mit Gyros und Zwiebeln,Pizza Gyros,Pizza
598055,Pizza Roma,mit Salami und Schinken,Pizza Roma,Pizza
556378,Pizza Diavolo,"mit Salami, Peperoniwurst, Paprika, Peperoni und Zwiebeln",Pizza Diavolo,Pizza
420861,Pizza Gorgonzola,"mit Gorgonzola, frischen Champignons, Peperoni und Knoblauch",Pizza Gorgonzola,Pizza
687526,Spaghetti Carbonara,"mit Speck, Eigelb und Knoblauch",Spaghetti Carbonara,Pasta
243055,Pizza Schinken,"mit Tomatensauce, Käse und Schinken",Pizza Prosciutto,Pizza
603111,Pizza Vegetaria,"mit Artischocken, Paprika, Champignons, Broccoli und Zwiebeln",Pizza Vegetaria,Pizza
259603,Pizza Vegetaria,"mit Champignons, Paprika, Peperoni, Oliven, Artischocken und Zwiebeln",Pizza Vegetaria,Pizza
311143,Pizza Diavolo,"mit Zwiebeln, Peperoni, Pilzen und Salami (scharf)",Pizza Diavolo,Pizza
133703,Pizza Aloa,mit Ananas und Thunfisch,Pizza Aloa,Pizza
137742,XXL Pizza Margherita,,Pizza Margherita,Pizza
630412,Pizza Napoli,"mit Schinken, Spinat, Mozzarella und Ei",Pizza Napoli,Pizza
87861,Pizza Bambini,kleine Pizza nach Wunsch,Pizza Bambino,Pizza
90240,Pizza Pazza,"mit Thunfisch, Spinat und Zwiebeln",Pizza Pazza,Pizza
564446,Pizza Meeresfrüchte,"mit würziger Pizzasauce, Meeresfrüchten, Gouda & auf Wunsch mit Knoblauchsauce",Pizza Frutti di Mare,Pizza
12052,Tortellini Spinat,in Sahnesauce,Tortellini Spinaci,Pasta
730049,Pizza Diavolo,"mit Paprika, Zwiebeln und Peperoni",Pizza Diavolo,Pizza
507632,Pizza Calzone,,Pizza Calzone,Pizza
386601,Pizza Funghi,mit frischen Champignons,Pizza Funghi,Pizza
476838,Pizza Verdura,"mit frischer Paprika, frischen Champignons, frischem Broccoli und Mais",Pizza Verdura,Pizza
165853,Calzone mit Champignons,"Broccoli, Tomaten, Peperoni, Schafskäse und Käse",Pizza Calzone,Pizza
742733,Cannelloni,"mit Bolognese, Sahnesauce und Käse überbacken",Cannelloni,Pasta
254608,Pizza Thunfisch,"mit Zwiebeln, Kapern und Oliven",Pizza Tonno,Pizza
73050,Pizza Spezial,"mit Salami, Vorderschinken, Peperoniwurst, Pilzen, Paprika, Artischocken und Käse",Pizza Spezial,Pizza
116652,Pizza Margherita,mit Tomaten und Käse,Pizza Margherita,Pizza
360863,Pizza Alaska,"mit Sauce Hollandaise, Spinat, Räucherlachs, Scamp und Knoblauch, (ohne Tomatensauce)",Pizza Alaska,Pizza
583980,Türkische Pizza,mit Fleisch und Salat,Türkische Pizza,Pizza
212386,Spaghetti Carbonara,"mit Sahne, Ei und Vorderschinken",Spaghetti Carbonara,Pasta
126925,Pizza Peperoniwurst,,Pizza Peperoni,Pizza
743006,Pizza Quattro Formaggi,"mit Tomaten, Balkankäse, Gorgonzola, Mozzarella und Butterkäse",Pizza Quattro Formaggi,Pizza
392839,Tortellini Alla Panna,"mit Schinken, Sahnesauce und Parmesan",Tortellini alla Panna,Pasta
73042,Pizza Vegetaria,"mit Pilzen, Zwiebeln, Artischocken, Oliven, Paprika und Käse",Pizza Vegetaria,Pizza
163753,Pizza Meeresfrüchte,"mit fruchtiger Tomatensauce, Krabben, Calamari, Muscheln und Käse",Pizza Frutti di Mare,Pizza
406645,Pizza Salami,"mit würziger Pizzasauce, Salami & Gouda",Pizza Salami,Pizza
30485,Pizza della Casa,"mit Salami, Vorderschinken, Champignons, Zwiebeln, Hackfleisch und Paprikastreifen",Pizza Della Casa,Pizza
180428,Pizza Chef,"mit Salami, Paprika, Thunfisch, Champignons und Ei",Pizza Chef,Pizza
227033,Spaghetti Carbonara,"mit Sahnesauce, Ei, Schinken und Parmesan",Spaghetti Carbonara,Pasta
454621,Pizza Schinken,mit Schinken und Käse,Pizza Prosciutto,Pizza
612076,Pizza Tonno,mit Thunfisch und Zwiebeln,Pizza Tonno,Pizza
629694,Pizzabrot,"mit Tomatensauce, Knoblauch und Oregano",Pizzabrot,Pizza
721038,Pizza Etna,mit Thunfisch und frischen Champignons,Pizza Etna,Pizza
743889,Pizza Bolognese,mit Fleischsauce,Pizza Bolognese,Pizza
374361,Pizza Kreta,"mit Hirtenkäse, Zwiebeln und frischen Tomaten",Pizza Kreta,Pizza
483759,Pizza Diabolo,"mit Tomatensauce, Käse, Peperoni-Salami und Jalapenos",Pizza Diavolo,Pizza
160751,Pizza Hawaii,"mit Tomaten, Käse, Schinken und Ananas",Pizza Hawaii,Pizza
216655,Spaghetti Tonno,"mit Tomatensauce, Thunfisch, Kapern und Zwiebeln",Spaghetti Tonno,Pasta
642151,Pizza Rucola,"mit würziger Pizzasauce, Rucola, Serrano Schinken, Kirschtomaten, Parmesan & Gouda",Pizza Rucola,Pizza
